Feature,basinc,bennent,bnlwinc,ccgdbd,ccrdprs,chldhhe,crpdwk,edulvlpb,eduunmp,eiscedp,elgbio,elgcoal,elghydr,elgngas,elgnuc,emplrel,estsz,eudcnbf,euftf,eusclbf,gndr2,gndr3,gvsrdcc,hinctnta,iccohbt,icomdnp,icwhct,iorgact,isco08,jbspv,lbenent,lklmten,lknemny,lkredcc,lrscale,lvgptnea,marsts,nacer2,netustm,ownrdcc,pdjobev,pdjobyr,prtdgcl,rfgbfml,rfgfrpc,rlgblge,rlgdnm,rshipa2,rshipa3,rshpsts,sbbsntx,tporgwk,trstep,trstun,uemplwk,vteurmmb,wkdcorga,wkhct,wkhtot,wrkac6m,wrkctra,wrkprbf,yrbrn2,yrbrn3,average
impcntr,0.0,5.75691873808612e-05,4.449808450671028e-06,1.990516600916353e-05,0.0,0.0001650156037689,3.439604160841073e-05,4.480373659336536e-05,2.7092164425416306e-07,0.0001223639986531,2.720593525885048e-06,1.7748227866370255e-06,2.9795743046754594e-06,1.5625848466592155e-05,0.0,6.989497024185633e-05,1.689442009144591e-05,4.693113040756211e-06,5.032926807684451e-06,1.3727334894347645e-06,2.683799330725508e-07,2.1877091553154995e-05,0.0,0.0,5.821684607733847e-05,2.4425173931134304e-05,3.5106968945377864e-05,3.6339895473682495e-05,0.0008570538753705,6.268755376821895e-06,6.709389227431821e-05,1.0862757272190396e-05,9.637301038791893e-05,3.095910099855323e-05,2.9606365710725525e-06,8.519574365063902e-07,6.416325390659413e-05,0.0,0.0001278359218725,1.225350426432503e-05,6.0615254727016825e-06,0.0001360543989422,1.995560090749778e-05,7.863072439296724e-06,0.001028166189325,0.0001104334484192,8.425784189890819e-05,1.8568314265616527e-06,2.676931446291911e-05,1.2646922330103769e-05,1.8917081098709948e-06,6.397836853568113e-06,0.0003060260290289,8.342870441111933e-05,3.5754182071250155e-06,5.92355769252366e-05,3.777447958913402e-06,2.145025804426859e-05,0.0001131313486013,4.125832571058335e-06,3.4952361898420684e-06,7.544459567482428e-07,1.2067708112402964e-05,1.3718429257688266e-05,6.390336897439352e-05
rshipa2,0.0,1.2164711589177111e-05,4.899700282315523e-07,4.7896828902089474e-05,0.0,0.0001868953351757,6.364258155402037e-05,0.2492906205506442,0.0,0.2650822957376255,0.0,2.1500574154689003e-06,0.0,0.0,6.706995694618207e-07,0.0002386949001351,0.0001596270235055,0.0021042530026022,4.990074664851946e-05,0.0001734995741033,0.0013664825580489,1.9345559493000417e-05,0.0,0.0,0.2618346448797286,0.2681121074050912,5.168499605319738e-05,0.0002565226716789,3.225397883132301e-05,6.048363331118532e-06,0.0028615549052225,0.0002252055000923,0.0004465630573113,0.0001833072438426,0.0,0.0034548537866637,0.0219827973767925,0.0,0.0003570598444645,1.8671875137789802e-07,4.54681713389605e-05,0.0003165315558653,0.0119714380813508,9.481828401031872e-05,0.0075616117338335,0.0130053697424903,0.0139479277867545,,0.0663529445064501,0.2448295538401234,1.0888375716626691e-06,2.625725788921487e-06,4.985462092940276e-05,0.0,3.116510103340262e-06,0.0018847443951139,1.7886482354633152e-05,8.098546736743409e-05,0.0008791956844998,0.0,7.316604271916207e-06,0.0,6.694316664183191e-06,2.462172653393728e-05,0.02285217801013193
marsts,0.0023869226228178,0.0004534066875204,0.0009447272125995,9.221366208435867e-08,0.0,0.0215782310917803,0.2195217530534787,0.2492906205506442,0.0001091434698373,0.2650822957376255,4.987930388110247e-06,0.0001224771063634,4.427396549180467e-06,4.62396865057134e-06,0.0,0.0085604478805114,0.0072940658337796,0.012099800138997,0.0093246341300388,0.007595191041938,0.0874785399792862,0.0022464060243393,0.0,0.0,0.2618346448797286,0.2681121074050912,0.0015401220813769,0.0048181549533394,9.90393919078836e-05,6.024548499753874e-05,0.0105647664394548,4.584816264367623e-05,0.0093835626904528,0.0001833072438426,6.470487507644297e-06,0.0133856564413591,,9.685845355100714e-07,0.2581653432582737,5.130785268918081e-07,0.1932797426785303,0.0445044395059034,0.0119714380813508,1.168093788873663e-06,0.0916376318659131,0.0313193991191072,0.0271627040657762,0.0261671102850605,0.0017153453511729,0.2448295538401234,0.0002049174049324,0.0001563868886329,0.0015858682116037,0.0052882646412359,0.0150228869904532,0.0018847443951139,0.0005366953603379,2.2017750777371417e-05,5.294488409752246e-05,0.0053016852876553,0.0090219321707891,0.0001311701847452,0.0123328211782442,0.0025392501313883,0.038872597825723484
occm14b,0.0001282570350261,1.9649962231903258e-07,6.0505845981712415e-05,2.150244892603703e-05,6.586141549576609e-05,3.862525769962937e-05,0.0033361201614755,8.384703614227315e-06,6.736201272398423e-07,1.1250337963637076e-05,2.8596023118578587e-05,3.022232206445715e-06,2.2589172296916e-06,0.0,1.9763666003487088e-05,0.0003700528606019,0.0008758872878084,2.5171162271180253e-06,3.650493949935341e-05,1.05701636009356e-08,6.434026553055357e-05,0.0001138870122035,1.5364571973500574e-06,6.177635144862124e-05,2.8033627172719565e-05,8.49167812360688e-06,0.0003161739154685,0.000692012666868,1.0822320974645157e-06,0.0005665806592942,4.79404325051048e-05,1.0826048574328044e-05,1.817282376346288e-06,1.4244847063360697e-05,9.165998716619946e-05,0.0020269400646207,0.0007563284324457,0.0139332611127474,0.003292848255738,9.92087555901569e-07,0.0046290561211249,0.0068057332260813,3.20943973113713e-05,2.495098287373529e-05,3.4936997999380576e-06,0.0002522481798844,0.0001238351234956,0.0003594793852085,0.0003967087535026,1.527179260903947e-05,0.0006963949276887,0.0005367150519438,1.545024732237602e-05,2.275533969648075e-05,6.980751384629104e-05,0.0002339974875565,0.000284569414457,0.0002786431942692,0.0010441277543721,0.0001958124107061,0.0004509751769043,2.6125751544370115e-06,6.235475957944778e-07,1.1869143883972e-05,0.0006801248406605741
wrntdis,0.0003768503964142,0.0002221233859083,4.9317533235775606e-05,0.0001811422341328,0.0007930725452013,0.0001526989461313,1.6042564423080143e-05,0.0011386093369544,0.0003517743344287,0.0007019955689967,0.006864741656968,0.0080359200572911,0.0056382823499627,0.0105557342564233,0.0109164182171277,0.0005646991045085,5.286674060181085e-05,2.446522252556725e-05,0.000481340060869,3.271894987465492e-05,4.803803826419712e-05,5.786504284899471e-05,0.0002804544490442,0.0,0.0008207781348088,2.9123170636693345e-05,0.0004182630236417,0.0002447531077393,0.0002369839940073,0.0002699922092273,8.95611547188e-05,3.550008253454332e-05,0.0003175679123539,2.336264176441293e-05,1.3420942613791164e-05,2.2249257524499853e-05,4.813576077037651e-05,3.946883624489658e-06,0.000612919775072,2.5535879822175515e-05,1.570529081953234e-06,2.2988022510479487e-05,4.701260344986577e-05,0.0001571888470406,0.0001566962904948,3.080419602187851e-05,8.337665353157015e-06,0.0001891675689045,6.528617724079523e-05,0.0007335659889552,0.001897073590475,0.0001560145212706,3.451339198352244e-05,0.0001812647377166,4.1136299357708985e-05,7.559241178329e-05,2.4441610658069137e-05,3.0475618329064896e-05,0.0005927769704724,4.042283229845999e-05,0.0005380291110031,0.0001975008746624,0.0001749328382789,5.9473312051835474e-05,0.0008782114208186022
nacer2,0.0003494066217235,0.0025537864694823,0.0002074152109814,8.434234152316436e-05,9.807713136585023e-05,0.0001162636477479,0.0029722933825541,0.002801918658021,0.0001328955264153,0.0013661913360836,0.0004235662446268,0.0002209072665042,0.0002234850103634,0.0006100974476328,0.0004144496647279,0.0431179577602096,0.0248062064237871,0.0001476093524653,0.0001731298999368,0.0003267517337215,0.0003499744174557,0.000232292549863,0.0001984702287601,0.0006665763558413,0.0017891167322965,0.0013334319913551,0.0460604130769621,0.0512826096886096,0.0264891957693122,0.0450891326037171,3.285041407273366e-05,7.491277337176183e-05,0.000268137174184,0.0003359821769932,0.003083875454931,0.0002026550301159,0.0008123446676797,,0.0012464639836128,0.0,0.0032559667579757,0.0010046911429818,0.0001038569818586,0.0001670923044211,0.0001641039733321,0.0005047936689236,0.0008637622725591,0.0016248636385306,0.0004146948154892,0.0015933046323241,0.000425395865494,0.0358392936771397,7.386535861119927e-05,0.0003433512798955,0.0002990425861438,0.0001684427904415,0.022778157707918,0.0259045708427914,0.0443646364246773,0.0156037296514317,0.0623806746237327,8.731852438196117e-05,0.0023752652941607,0.0003121521428008,0.007640447828206722
trstlgl,6.037715526690493e-05,6.423980085386514e-06,6.260357585604032e-06,1.767131996101666e-05,3.2441659327110828e-06,4.574478601812948e-05,3.070204869053664e-05,4.6239034464526646e-05,1.951783114900633e-05,6.521004126697856e-06,2.9233648175990685e-07,2.4872722382382117e-06,2.082209499463952e-06,0.0,0.0,2.123400103741127e-05,9.33268089135722e-05,1.6035805511535163e-06,0.0,2.528120735014106e-06,6.4977947246971e-06,2.9354841501654773e-05,8.995160839801523e-06,0.0,8.268369736267784e-05,4.990061288683631e-06,2.0351813631740234e-05,2.8529272371649487e-05,0.0002371305285397,8.972554211954186e-09,0.0,8.450423050716063e-06,7.39615000860875e-05,4.271564846152045e-06,1.9818612622409414e-07,1.9919521217142834e-06,8.192918618280447e-05,6.338045753070857e-07,0.0001591638590755,6.03387046943012e-06,4.385287517944308e-05,1.4369099684258634e-05,6.325547072562049e-05,4.85255173588612e-06,1.7615576711370513e-05,9.113024181365688e-05,4.998071984093876e-05,2.1174036328255e-06,2.8544585599863837e-05,5.4044905001351047e-05,2.250661898906921e-06,2.9762056409498705e-06,7.10777364321475e-06,1.0906591799183904e-05,1.9560483737182925e-05,3.572834804838438e-05,8.925586434022565e-06,2.491813108086157e-05,9.079798267892226e-05,2.676313138488877e-06,1.4825146896807216e-06,4.324874835710948e-07,3.264410830503078e-06,1.905650165223351e-05,2.6894998824487607e-05
dscrrce,0.0,0.0,0.00062379812379,0.0002513889026405,1.7868927884820154e-06,0.0061950186860998,0.2195217530534787,0.2492906205506442,4.268390335397999e-06,0.2650822957376255,6.405997245856734e-07,1.1424580630994755e-07,0.0,0.0,0.0,0.0008430510579124,0.0010977463194555,0.2461044128340694,0.0,0.2573350134814473,0.019554214144147,0.002163625652772,0.0,0.0451838418477181,0.2618346448797286,0.2681121074050912,0.0012516934087772,0.001125524294403,0.0007870987574542,0.0013331311380404,0.0,4.27153814430963e-05,0.0057947579062936,0.0001334681013643,0.0002891662671533,1.7868656007955805e-05,0.1893775770090852,0.0139332611127474,0.002276834673916,0.0,0.1932797426785303,0.1480227854040006,0.0433668935729807,0.0066353913156014,0.0004551979603085,0.2552416806496022,0.2250413455776609,0.0210442905720186,0.0027608875034177,0.2448295538401234,1.8410186159904772e-06,0.0005114063066298,8.562375325180937e-06,1.807045901509361e-06,0.0005021845512478,0.0306003072310988,0.0001536403090011,0.0787398072902798,0.0057425046654858,0.0003797572190243,1.9118669637950405e-05,0.0,0.0151334371528145,0.0015558800926754,0.05208736660178036
netusoft,6.674714855156133e-05,9.843464498510146e-06,5.388846147362472e-05,5.151516283917468e-05,7.581076479005907e-06,0.0028243696630952,0.0135408889032171,0.0031806499112064,6.736201272398423e-07,0.0028278086204022,7.903778859049538e-06,7.465917739925898e-05,1.2982706531065248e-05,4.877827153795603e-07,0.0,0.0001062832079983,8.946977112184714e-05,3.3248306711726205e-07,1.9687764755888395e-06,4.856367096034669e-06,2.581725852392994e-06,0.0294208499969218,9.930580127310488e-08,0.0,0.0034387354710305,0.0026537935024543,0.0002812845903877,0.0001751752913317,0.0021241970238402,9.755478061571958e-06,6.312933949182992e-06,2.4146842414434043e-05,0.0003586751288561,3.397061169993679e-05,3.7214945929631855e-06,0.0001907366758528,0.002998818866378,1.395944208901447e-05,0.0086077172258873,2.7514558991194575e-07,0.0158142163879199,0.0156445720184972,0.0001776102403633,6.080191590187817e-05,0.0020351259145819,0.0004552292736489,0.0009975348280476,7.329533478122761e-06,0.0255783458790831,0.0022520203136205,1.431499570325494e-05,0.0001186650602799,2.7826940276167665e-05,4.724883723882797e-05,0.0001638277327076,0.0001178654289678,1.417385919784514e-05,0.0002007199732571,0.0022659505105301,0.000214341809269,6.543172218296769e-05,1.126435151972265e-06,3.339947438811852e-05,0.0229596594411899,0.002538672740025433
euftf,1.1213726378102648e-05,1.765495282485599e-05,3.3566354616280702e-06,1.644346979806231e-05,0.0,5.584915396087778e-05,0.0001080637526303,4.8446886102126864e-05,0.0,6.931513729325472e-05,6.779374139693227e-06,3.000187741734894e-05,0.0001606744541111,8.612652726563985e-06,6.505459653966905e-05,1.808064679031492e-05,2.36098309798648e-05,4.868286008222212e-06,,6.317999302708402e-06,5.89314208568848e-06,4.747979830142408e-05,1.2760080061667858e-05,2.2858487250432595e-05,0.0002626037398584,0.0001560572058916,1.2883241923809245e-05,4.650284322876784e-05,3.0036927977432373e-05,2.617228697014705e-05,5.305350044608837e-05,5.565512984967453e-06,9.4709599715368e-06,1.2909380292082348e-05,0.0003668896899646,1.9919521217142834e-06,0.0001121683446525,1.291742102786166e-06,0.0001172098842817,3.9472320474949706e-07,5.743342324498351e-05,5.215610192595433e-05,0.0003179360238317,1.3559135446473436e-05,9.005284554257856e-05,0.0001031175209901,0.0001903780242618,0.0002165916845084,2.603210696163701e-05,4.805698102369618e-05,5.298890983200428e-05,1.759879130100322e-05,0.0001313615185298,0.0003680409477564,1.626807154219555e-05,9.851272045404784e-05,2.420874877281002e-05,0.0104812589589087,2.1562921789287447e-06,5.781519228355695e-06,2.297783686745524e-05,9.4118492460943e-06,6.726078319103088e-05,3.703585613248373e-05,0.0002287097385351654
bennent,0.001172681281005,,0.0004992464644921,0.0012777662118493,0.0002493585918922,0.000121516368422,7.23113505177621e-06,0.0001390420781685,0.0009310823262088,0.0004048694709424,0.0010895911960121,0.0010324827157403,0.0002292174612403,0.0014212615306796,0.0015506320074623,0.0007945258539977,0.0007203762076708,1.8517939978519228e-05,0.0006146070849228,1.9334336369838707e-06,0.0001055892801047,0.0001078241865457,0.000807447584012,4.678903943320851e-06,5.417843364319676e-05,6.186020837802119e-05,1.5366107094856185e-05,0.0011648142644244,0.0006488936008481,0.0009642514575987,5.3553523109894205e-06,0.0007695395236928,0.0001261711994961,0.0010688067738144,0.001216722372806,0.0001457935051368,1.512309887013773e-05,1.6963165871471767e-06,0.0002193580673112,8.722701869935837e-06,0.0001548757968334,5.3104710120982496e-05,1.9449929629339477e-05,6.488054655691922e-05,0.0014949998414603,0.00134767144975,0.0025555253114286,2.804145533913735e-05,0.0001072197425727,1.4766223914913038e-05,0.0039321284881546,0.0013893249457069,0.0008146903598506,0.0031617045175629,0.0013343256921919,0.000601024024185,0.0014004481452884,1.628379945921242e-05,2.532886034134716e-05,0.0021236772056649,0.0006407992024203,0.0004913953991183,0.0008466981801424,0.0001674717854506,0.0006757772684286609
inctxff,7.232264088403505e-06,0.0002367164233025,6.348584701534776e-05,0.0061930489982137,0.0050418819542856,0.000152220743987,8.523082247248551e-05,4.104608416237541e-05,1.6693367352055924e-05,3.46834824069208e-05,2.265182025154276e-05,6.220566951454209e-05,0.0004248081125128,2.561762458490315e-05,0.000460147086325,2.5242112081014527e-05,0.0001783541935002,6.641871285908479e-08,7.296352052745253e-05,1.958773983743886e-07,4.578480302747639e-07,3.380952783423294e-05,0.0119411595488091,1.9497874973521707e-06,2.213996927520509e-05,3.662036842783774e-05,0.0002001967594641,0.0001343407862466,9.549551572488382e-06,0.0001149190224557,9.321444498832344e-07,0.0061821413462857,5.352553227393452e-06,0.018553432023192,3.865050877678039e-05,4.8477079680076085e-05,4.915238390840914e-05,2.0678196395186253e-06,0.0001229338744864,1.5028822296534537e-05,3.706762448974107e-05,0.0003461181975065,1.2117330242555654e-05,6.442255285899596e-05,0.0011258848544666,0.0003563873381049,6.863614048194887e-05,1.018620090560055e-05,3.778617715392909e-05,4.851173494458392e-05,4.868294677453491e-06,8.169611893678802e-05,5.9197539837480784e-05,1.9784752643141854e-05,5.005079921551604e-05,1.8242611856029173e-05,9.30570599757166e-06,0.001167692981126,0.0038257110614479,2.49022479902608e-05,2.4845143182411284e-05,2.766886991479879e-06,1.1958764794597054e-05,7.570182858827353e-05,0.0009084632349482957
lvgptnea,0.0213292110017227,1.2164711589177111e-05,0.0017185858989519,0.0022249648052591,0.0017506019698919,0.2584497872655625,0.0094690612416778,0.0068398430473889,0.0018718418853828,0.0059712068603829,0.0046498853410853,0.016698265309128,0.0143295945885802,0.0118011736994308,0.0145104200763019,0.0072818350924589,0.0012347633107307,0.0021042530026022,0.0139475480250325,0.0001734995741033,0.0715211780256646,0.2804151013058243,0.0134843419536377,0.0857679572975207,0.0063520949716923,0.0058145832064667,0.0096266019021165,0.0091768218165648,0.0046510374222671,0.0091552522384004,0.0028615549052225,0.0021463559271588,0.0283852366546872,0.0018563362835844,0.0478512902717335,,0.0048810646155468,0.0015894998067612,0.0001411085418611,4.156337787867487e-07,0.0095384429135531,0.0067264229334554,0.1596193651796913,1.871570516133038e-05,0.0075616117338335,0.0130053697424903,0.0139479277867545,0.0210442905720186,0.0255783458790831,0.2448295538401234,0.022778337421082,0.0053320628942242,1.352981340588794e-05,0.0071616338404279,0.0002763436113771,0.0018847443951139,0.0048802329257422,0.0053255375428341,0.0206991866330711,0.0049513734829974,0.0004230432815092,0.008656964183604,0.1261254484938892,0.0229596594411899,0.027228325138641034
dngnap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.183637216597004e-05,9.386909840643572e-07,4.031633096828574e-05,0.0,0.0,0.0,0.0,0.0,1.0277924882545951e-05,0.0,0.0,0.0,0.0,0.0,1.037952621953975e-05,0.0,0.0,0.0,0.0,3.852012918174332e-05,1.2744274558353622e-05,0.0,4.4889780654390845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4403167529387656e-08,0.0,0.0,0.0,8.216098224593003e-05,0.0,5.368626479715376e-07,0.0,0.0,2.2949827959968738e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7709144621311985e-07,1.103226192150142e-06,0.0,0.0,0.0,2.1047160783224485e-06,4.4729657761345314e-06
pray,0.0002640246388371,0.0012208810404569,9.649697619077442e-06,0.0030727100934827,0.0025063366236985,2.605325448123773e-05,1.913760766081205e-05,5.53460895587868e-05,0.0009592692588334,5.829925921847856e-05,0.0021358074548549,0.0023855469743284,2.2024040627160437e-05,0.0022379117176557,0.0029105399694677,2.006311158601372e-05,5.99389540292803e-05,9.827052937193893e-07,1.485396223168062e-05,1.6431193433984788e-06,0.0011625662579261,5.744583086127823e-05,0.003686523878669,0.0,4.418030594524824e-05,9.762706862666812e-05,3.852012918174332e-05,3.243508320036532e-05,3.0036927977432373e-05,4.4889780654390845e-05,0.0012593378255083,0.0030282287664531,0.0001525606849109,0.0017137891816628,0.0058894390091645,2.861004371103336e-07,5.555000444483092e-05,5.4403167529387656e-08,0.0062005618017377,4.986585544346884e-05,4.707211112807262e-05,1.5682395883667502e-05,3.395436895772242e-05,0.0049542109575494,7.155437226081136e-05,9.076858540710029e-05,0.0001649145830248,0.001160740353975,1.660602514364735e-05,8.826898759449084e-05,0.0024061749375125,6.810526547319163e-06,0.005808003133831,0.0082905553784948,0.0014063757075041,0.0001228007818436,9.30570599757166e-06,0.0096949703549799,1.3247879033324876e-05,1.103226192150142e-06,2.8815064967738408e-05,0.0006250438245555,0.0037688796588495,4.835782841352955e-06,0.0012555564558330077
hhmmb,0.0026822181155959,0.0007349732221431,0.0065550037947633,0.0002270591548254,0.000929611317136,5.749195676239247e-05,4.566129312585072e-05,0.0001215270532204,0.0048276609682242,9.319979698331346e-05,0.0007459170528263,0.0006370392429165,0.000800170294334,0.0010455613269562,0.0002552208878063,0.0019823229506783,0.0014975950898684,0.0004679362200717,0.0002009646447062,0.0007710145105199,0.0041105761983363,0.0006703359352836,0.0004944579347552,0.0006494869874274,0.0023205141047892,2.5066262394654372e-05,0.002941174212893,0.0040743878548372,0.0017627561213449,0.001948958727264,0.00010809197488,0.00024741800402,0.0005764519974277,0.0003610245659588,0.0016870373165361,0.0003015638447336,1.598986780282563e-05,0.0005313979048811,0.0001439020680715,4.458387653077327e-06,9.64509269539163e-06,0.0007779727008393,3.641683557999518e-07,0.0023541308649251,0.0009526343657703,8.555298305659187e-05,0.0001060189102925,0.0063968591826727,0.0005078806632255,0.0023253489577859,6.205535864117344e-06,0.0020916370458067,0.8328293628482346,0.0005107619138107,0.0011385586372806,0.0006620766889706,0.0025442073627925,0.0033782537327836,0.0020409830301567,0.0017558822816591,0.0013480490665679,0.0022017608499086,7.044139465417512e-06,0.0007447768317064,0.01425670573467782
